pid,arrival,priority,burst_index,burst_type,duration
252,407,6,6,IO,19
252,407,6,7,CPU,4
252,407,6,8,IO,14
252,407,6,9,CPU,5
252,407,6,10,IO,19
252,407,6,11,CPU,1
252,407,6,12,IO,13
252,407,6,13,CPU,1
253,409,0,1,CPU,2
253,409,0,2,IO,23
253,409,0,3,CPU,1
253,409,0,4,IO,12
253,409,0,5,CPU,2
253,409,0,6,IO,18
253,409,0,7,CPU,1
253,409,0,8,IO,16
253,409,0,9,CPU,1
253,409,0,10,IO,27
253,409,0,11,CPU,3
254,409,5,1,CPU,1
254,409,5,2,IO,18
254,409,5,3,CPU,5
254,409,5,4,IO,24
254,409,5,5,CPU,1
254,409,5,6,IO,30
254,409,5,7,CPU,1
254,409,5,8,IO,16
254,409,5,9,CPU,3
254,409,5,10,IO,25
254,409,5,11,CPU,1
254,409,5,12,IO,20
254,409,5,13,CPU,2
254,409,5,14,IO,15
254,409,5,15,CPU,1
255,410,0,1,CPU,1
255,410,0,2,IO,29
255,410,0,3,CPU,4
255,410,0,4,IO,27
255,410,0,5,CPU,1
255,410,0,6,IO,21
255,410,0,7,CPU,4
255,410,0,8,IO,10
255,410,0,9,CPU,2
255,410,0,10,IO,12
255,410,0,11,CPU,5
256,412,5,1,CPU,3
256,412,5,2,IO,14
256,412,5,3,CPU,1
256,412,5,4,IO,16
256,412,5,5,CPU,2
256,412,5,6,IO,24
256,412,5,7,CPU,5
256,412,5,8,IO,12
256,412,5,9,CPU,3
256,412,5,10,IO,26
256,412,5,11,CPU,2
257,415,9,1,CPU,2
257,415,9,2,IO,14
257,415,9,3,CPU,4
257,415,9,4,IO,10
257,415,9,5,CPU,2
257,415,9,6,IO,26
257,415,9,7,CPU,3
257,415,9,8,IO,12
257,415,9,9,CPU,2
257,415,9,10,IO,27
257,415,9,11,CPU,5
257,415,9,12,IO,11
257,415,9,13,CPU,2
257,415,9,14,IO,17
257,415,9,15,CPU,4
258,416,3,1,CPU,1
258,416,3,2,IO,28
258,416,3,3,CPU,3
258,416,3,4,IO,30
258,416,3,5,CPU,1
258,416,3,6,IO,25
258,416,3,7,CPU,2
258,416,3,8,IO,24
258,416,3,9,CPU,3
258,416,3,10,IO,23
258,416,3,11,CPU,2
258,416,3,12,IO,26
258,416,3,13,CPU,4
259,416,8,1,CPU,3
259,416,8,2,IO,26
259,416,8,3,CPU,5
259,416,8,4,IO,11
259,416,8,5,CPU,4
259,416,8,6,IO,23
259,416,8,7,CPU,1
259,416,8,8,IO,19
259,416,8,9,CPU,3
259,416,8,10,IO,30
259,416,8,11,CPU,1
259,416,8,12,IO,20
259,416,8,13,CPU,2
260,419,8,1,CPU,1
260,419,8,2,IO,15
260,419,8,3,CPU,5
260,419,8,4,IO,14
260,419,8,5,CPU,4
260,419,8,6,IO,27
260,419,8,7,CPU,3
260,419,8,8,IO,25
260,419,8,9,CPU,3
261,420,7,1,CPU,1
261,420,7,2,IO,11
261,420,7,3,CPU,3
261,420,7,4,IO,15
261,420,7,5,CPU,5
261,420,7,6,IO,19
261,420,7,7,CPU,2
261,420,7,8,IO,24
261,420,7,9,CPU,4
262,420,3,1,CPU,2
262,420,3,2,IO,22
262,420,3,3,CPU,2
262,420,3,4,IO,16
262,420,3,5,CPU,3
262,420,3,6,IO,21
262,420,3,7,CPU,4
262,420,3,8,IO,27
262,420,3,9,CPU,3
263,422,2,1,CPU,2
263,422,2,2,IO,26
263,422,2,3,CPU,1
263,422,2,4,IO,14
263,422,2,5,CPU,1
263,422,2,6,IO,29
263,422,2,7,CPU,2
263,422,2,8,IO,28
263,422,2,9,CPU,5
263,422,2,10,IO,16
263,422,2,11,CPU,4
263,422,2,12,IO,20
263,422,2,13,CPU,1
263,422,2,14,IO,21
263,422,2,15,CPU,2
264,424,4,1,CPU,5
264,424,4,2,IO,23
264,424,4,3,CPU,1
264,424,4,4,IO,11
264,424,4,5,CPU,1
264,424,4,6,IO,23
264,424,4,7,CPU,4
264,424,4,8,IO,14
264,424,4,9,CPU,2
264,424,4,10,IO,21
264,424,4,11,CPU,3
265,425,2,1,CPU,3
265,425,2,2,IO,16
265,425,2,3,CPU,2
265,425,2,4,IO,16
265,425,2,5,CPU,2
265,425,2,6,IO,22
265,425,2,7,CPU,1
265,425,2,8,IO,12
265,425,2,9,CPU,4
265,425,2,10,IO,10
265,425,2,11,CPU,4
265,425,2,12,IO,19
265,425,2,13,CPU,4
265,425,2,14,IO,30
265,425,2,15,CPU,1
266,425,2,1,CPU,1
266,425,2,2,IO,11
266,425,2,3,CPU,3
266,425,2,4,IO,30
266,425,2,5,CPU,4
266,425,2,6,IO,22
266,425,2,7,CPU,3
266,425,2,8,IO,29
266,425,2,9,CPU,2
266,425,2,10,IO,24
266,425,2,11,CPU,1
266,425,2,12,IO,30
266,425,2,13,CPU,1
267,428,2,1,CPU,2
267,428,2,2,IO,11
267,428,2,3,CPU,1
267,428,2,4,IO,28
267,428,2,5,CPU,3
267,428,2,6,IO,22
267,428,2,7,CPU,5
267,428,2,8,IO,10
267,428,2,9,CPU,1
267,428,2,10,IO,20
267,428,2,11,CPU,5
267,428,2,12,IO,21
267,428,2,13,CPU,1
268,428,8,1,CPU,4
268,428,8,2,IO,12
268,428,8,3,CPU,3
268,428,8,4,IO,25
268,428,8,5,CPU,1
268,428,8,6,IO,20
268,428,8,7,CPU,3
268,428,8,8,IO,11
268,428,8,9,CPU,3
269,431,3,1,CPU,3
269,431,3,2,IO,24
269,431,3,3,CPU,4
269,431,3,4,IO,13
269,431,3,5,CPU,1
269,431,3,6,IO,17
269,431,3,7,CPU,4
269,431,3,8,IO,14
269,431,3,9,CPU,2
269,431,3,10,IO,13
269,431,3,11,CPU,5
269,431,3,12,IO,13
269,431,3,13,CPU,3
270,431,2,1,CPU,1
270,431,2,2,IO,14
270,431,2,3,CPU,4
270,431,2,4,IO,29
270,431,2,5,CPU,2
270,431,2,6,IO,13
270,431,2,7,CPU,1
270,431,2,8,IO,28
270,431,2,9,CPU,4
270,431,2,10,IO,25
270,431,2,11,CPU,2
271,434,2,1,CPU,2
271,434,2,2,IO,16
271,434,2,3,CPU,4
271,434,2,4,IO,29
271,434,2,5,CPU,1
271,434,2,6,IO,18
271,434,2,7,CPU,3
271,434,2,8,IO,14
271,434,2,9,CPU,1
271,434,2,10,IO,21
271,434,2,11,CPU,4
271,434,2,12,IO,25
271,434,2,13,CPU,5
271,434,2,14,IO,18
271,434,2,15,CPU,2
272,436,2,1,CPU,5
272,436,2,2,IO,15
272,436,2,3,CPU,3
272,436,2,4,IO,19
272,436,2,5,CPU,1
272,436,2,6,IO,12
272,436,2,7,CPU,4
272,436,2,8,IO,24
272,436,2,9,CPU,2
272,436,2,10,IO,22
272,436,2,11,CPU,3
273,437,1,1,CPU,5
273,437,1,2,IO,20
273,437,1,3,CPU,3
273,437,1,4,IO,16
273,437,1,5,CPU,1
273,437,1,6,IO,29
273,437,1,7,CPU,3
273,437,1,8,IO,26
273,437,1,9,CPU,4
273,437,1,10,IO,14
273,437,1,11,CPU,1
273,437,1,12,IO,15
273,437,1,13,CPU,3
273,437,1,14,IO,13
273,437,1,15,CPU,3
274,440,4,1,CPU,2
274,440,4,2,IO,28
274,440,4,3,CPU,1
274,440,4,4,IO,30
274,440,4,5,CPU,1
274,440,4,6,IO,18
274,440,4,7,CPU,5
274,440,4,8,IO,15
274,440,4,9,CPU,5
275,442,6,1,CPU,5
275,442,6,2,IO,10
275,442,6,3,CPU,4
275,442,6,4,IO,15
275,442,6,5,CPU,3
275,442,6,6,IO,17
275,442,6,7,CPU,5
275,442,6,8,IO,16
275,442,6,9,CPU,2
275,442,6,10,IO,20
275,442,6,11,CPU,2
276,444,7,1,CPU,2
276,444,7,2,IO,22
276,444,7,3,CPU,4
276,444,7,4,IO,29
276,444,7,5,CPU,4
276,444,7,6,IO,29
276,444,7,7,CPU,2
276,444,7,8,IO,19
276,444,7,9,CPU,1
276,444,7,10,IO,13
276,444,7,11,CPU,3
276,444,7,12,IO,20
276,444,7,13,CPU,3
277,446,3,1,CPU,4
277,446,3,2,IO,28
277,446,3,3,CPU,2
277,446,3,4,IO,28
277,446,3,5,CPU,3
277,446,3,6,IO,16
277,446,3,7,CPU,2
277,446,3,8,IO,15
277,446,3,9,CPU,2
277,446,3,10,IO,27
277,446,3,11,CPU,4
278,448,7,1,CPU,1
278,448,7,2,IO,16
278,448,7,3,CPU,2
278,448,7,4,IO,19
278,448,7,5,CPU,3
278,448,7,6,IO,15
278,448,7,7,CPU,3
278,448,7,8,IO,13
278,448,7,9,CPU,1
278,448,7,10,IO,18
278,448,7,11,CPU,4
278,448,7,12,IO,17
278,448,7,13,CPU,3
278,448,7,14,IO,29
278,448,7,15,CPU,1
279,448,0,1,CPU,3
279,448,0,2,IO,22
279,448,0,3,CPU,2
279,448,0,4,IO,25
279,448,0,5,CPU,3
279,448,0,6,IO,12
279,448,0,7,CPU,3
279,448,0,8,IO,25
279,448,0,9,CPU,5
279,448,0,10,IO,16
279,448,0,11,CPU,4
280,449,7,1,CPU,2
280,449,7,2,IO,29
280,449,7,3,CPU,3
280,449,7,4,IO,23
280,449,7,5,CPU,2
280,449,7,6,IO,21
280,449,7,7,CPU,3
280,449,7,8,IO,17
280,449,7,9,CPU,3
280,449,7,10,IO,15
280,449,7,11,CPU,4
281,452,3,1,CPU,4
281,452,3,2,IO,10
281,452,3,3,CPU,4
281,452,3,4,IO,20
281,452,3,5,CPU,1
281,452,3,6,IO,12
281,452,3,7,CPU,3
281,452,3,8,IO,15
281,452,3,9,CPU,1
281,452,3,10,IO,17
281,452,3,11,CPU,5
282,455,9,1,CPU,2
282,455,9,2,IO,19
282,455,9,3,CPU,2
282,455,9,4,IO,23
282,455,9,5,CPU,3
282,455,9,6,IO,16
282,455,9,7,CPU,5
282,455,9,8,IO,27
282,455,9,9,CPU,4
282,455,9,10,IO,15
282,455,9,11,CPU,2
283,455,6,1,CPU,1
283,455,6,2,IO,24
283,455,6,3,CPU,2
283,455,6,4,IO,20
283,455,6,5,CPU,1
283,455,6,6,IO,29
283,455,6,7,CPU,2
283,455,6,8,IO,25
283,455,6,9,CPU,4
283,455,6,10,IO,26
283,455,6,11,CPU,2
284,457,1,1,CPU,1
284,457,1,2,IO,22
284,457,1,3,CPU,5
284,457,1,4,IO,30
284,457,1,5,CPU,2
284,457,1,6,IO,16
284,457,1,7,CPU,1
284,457,1,8,IO,16
284,457,1,9,CPU,2
284,457,1,10,IO,11
284,457,1,11,CPU,4
284,457,1,12,IO,27
284,457,1,13,CPU,1
284,457,1,14,IO,29
284,457,1,15,CPU,2
285,457,2,1,CPU,3
285,457,2,2,IO,12
285,457,2,3,CPU,2
285,457,2,4,IO,21
285,457,2,5,CPU,5
285,457,2,6,IO,10
285,457,2,7,CPU,1
285,457,2,8,IO,13
285,457,2,9,CPU,2
285,457,2,10,IO,10
285,457,2,11,CPU,3
285,457,2,12,IO,24
285,457,2,13,CPU,5
285,457,2,14,IO,13
285,457,2,15,CPU,3
286,457,2,1,CPU,5
286,457,2,2,IO,14
286,457,2,3,CPU,2
286,457,2,4,IO,28
286,457,2,5,CPU,4
286,457,2,6,IO,28
286,457,2,7,CPU,1
286,457,2,8,IO,18
286,457,2,9,CPU,3
287,460,3,1,CPU,2
287,460,3,2,IO,23
287,460,3,3,CPU,3
287,460,3,4,IO,24
287,460,3,5,CPU,5
287,460,3,6,IO,14
287,460,3,7,CPU,2
287,460,3,8,IO,21
287,460,3,9,CPU,2
288,461,4,1,CPU,5
288,461,4,2,IO,14
288,461,4,3,CPU,1
288,461,4,4,IO,14
288,461,4,5,CPU,3
288,461,4,6,IO,10
288,461,4,7,CPU,2
288,461,4,8,IO,29
288,461,4,9,CPU,3
288,461,4,10,IO,23
288,461,4,11,CPU,2
288,461,4,12,IO,20
288,461,4,13,CPU,2
289,464,2,1,CPU,2
289,464,2,2,IO,22
289,464,2,3,CPU,4
289,464,2,4,IO,12
289,464,2,5,CPU,3
289,464,2,6,IO,21
289,464,2,7,CPU,5
289,464,2,8,IO,25
289,464,2,9,CPU,4
290,466,9,1,CPU,4
290,466,9,2,IO,14
290,466,9,3,CPU,1
290,466,9,4,IO,12
290,466,9,5,CPU,5
290,466,9,6,IO,19
290,466,9,7,CPU,1
290,466,9,8,IO,30
290,466,9,9,CPU,4
291,468,9,1,CPU,4
291,468,9,2,IO,22
291,468,9,3,CPU,2
291,468,9,4,IO,28
291,468,9,5,CPU,4
291,468,9,6,IO,15
291,468,9,7,CPU,4
291,468,9,8,IO,12
291,468,9,9,CPU,4
292,471,8,1,CPU,2
292,471,8,2,IO,19
292,471,8,3,CPU,5
292,471,8,4,IO,17
292,471,8,5,CPU,3
292,471,8,6,IO,18
292,471,8,7,CPU,4
292,471,8,8,IO,13
292,471,8,9,CPU,3
292,471,8,10,IO,14
292,471,8,11,CPU,2
292,471,8,12,IO,29
292,471,8,13,CPU,3
292,471,8,14,IO,20
292,471,8,15,CPU,1
293,471,4,1,CPU,3
293,471,4,2,IO,22
293,471,4,3,CPU,4
293,471,4,4,IO,10
293,471,4,5,CPU,1
293,471,4,6,IO,24
293,471,4,7,CPU,5
293,471,4,8,IO,16
293,471,4,9,CPU,5
293,471,4,10,IO,18
293,471,4,11,CPU,2
293,471,4,12,IO,28
293,471,4,13,CPU,2
294,473,3,1,CPU,2
294,473,3,2,IO,21
294,473,3,3,CPU,2
294,473,3,4,IO,14
294,473,3,5,CPU,1
294,473,3,6,IO,20
294,473,3,7,CPU,2
294,473,3,8,IO,23
294,473,3,9,CPU,2
295,475,4,1,CPU,1
295,475,4,2,IO,29
295,475,4,3,CPU,4
295,475,4,4,IO,23
295,475,4,5,CPU,4
295,475,4,6,IO,13
295,475,4,7,CPU,4
295,475,4,8,IO,16
295,475,4,9,CPU,1
296,478,3,1,CPU,2
296,478,3,2,IO,22
296,478,3,3,CPU,4
296,478,3,4,IO,11
296,478,3,5,CPU,2
296,478,3,6,IO,15
296,478,3,7,CPU,2
296,478,3,8,IO,30
296,478,3,9,CPU,2
296,478,3,10,IO,16
296,478,3,11,CPU,3
296,478,3,12,IO,11
296,478,3,13,CPU,4
296,478,3,14,IO,14
296,478,3,15,CPU,5
297,479,5,1,CPU,5
297,479,5,2,IO,14
297,479,5,3,CPU,1
297,479,5,4,IO,17
297,479,5,5,CPU,2
297,479,5,6,IO,29
297,479,5,7,CPU,3
297,479,5,8,IO,11
297,479,5,9,CPU,4
297,479,5,10,IO,27
297,479,5,11,CPU,5
298,481,9,1,CPU,5
298,481,9,2,IO,12
298,481,9,3,CPU,1
298,481,9,4,IO,25
298,481,9,5,CPU,4
298,481,9,6,IO,16
298,481,9,7,CPU,3
298,481,9,8,IO,12
298,481,9,9,CPU,3
298,481,9,10,IO,26
298,481,9,11,CPU,4
299,482,5,1,CPU,1
299,482,5,2,IO,24
299,482,5,3,CPU,3
299,482,5,4,IO,25
299,482,5,5,CPU,2
299,482,5,6,IO,20
299,482,5,7,CPU,4
299,482,5,8,IO,11
299,482,5,9,CPU,4
299,482,5,10,IO,10
299,482,5,11,CPU,3
300,485,8,1,CPU,5
300,485,8,2,IO,12
300,485,8,3,CPU,4
300,485,8,4,IO,13
300,485,8,5,CPU,3
300,485,8,6,IO,19
300,485,8,7,CPU,4
300,485,8,8,IO,17
300,485,8,9,CPU,2
300,485,8,10,IO,16
300,485,8,11,CPU,4
300,485,8,12,IO,20
300,485,8,13,CPU,4
300,485,8,14,IO,30
300,485,8,15,CPU,1
301,488,8,1,CPU,2
301,488,8,2,IO,30
301,488,8,3,CPU,2
301,488,8,4,IO,26
301,488,8,5,CPU,4
301,488,8,6,IO,19
301,488,8,7,CPU,2
301,488,8,8,IO,17
301,488,8,9,CPU,3
301,488,8,10,IO,24
301,488,8,11,CPU,5
302,490,7,1,CPU,4
302,490,7,2,IO,14
302,490,7,3,CPU,3
302,490,7,4,IO,30
302,490,7,5,CPU,5
302,490,7,6,IO,11
302,490,7,7,CPU,5
302,490,7,8,IO,30
302,490,7,9,CPU,2
302,490,7,10,IO,17
302,490,7,11,CPU,1
303,493,2,1,CPU,4
303,493,2,2,IO,14
303,493,2,3,CPU,4
303,493,2,4,IO,30
303,493,2,5,CPU,2
303,493,2,6,IO,22
303,493,2,7,CPU,5
303,493,2,8,IO,11
303,493,2,9,CPU,2
303,493,2,10,IO,18
303,493,2,11,CPU,4
304,496,3,1,CPU,4
304,496,3,2,IO,23
304,496,3,3,CPU,3
304,496,3,4,IO,19
304,496,3,5,CPU,3
304,496,3,6,IO,20
304,496,3,7,CPU,5
304,496,3,8,IO,19
304,496,3,9,CPU,5
304,496,3,10,IO,12
304,496,3,11,CPU,3
304,496,3,12,IO,11
304,496,3,13,CPU,3
305,496,3,1,CPU,4
305,496,3,2,IO,14
305,496,3,3,CPU,3
305,496,3,4,IO,13
305,496,3,5,CPU,3
305,496,3,6,IO,25
305,496,3,7,CPU,1
305,496,3,8,IO,17
305,496,3,9,CPU,4
305,496,3,10,IO,13
305,496,3,11,CPU,5
305,496,3,12,IO,10
305,496,3,13,CPU,1
306,499,6,1,CPU,3
306,499,6,2,IO,23
306,499,6,3,CPU,3
306,499,6,4,IO,29
306,499,6,5,CPU,5
306,499,6,6,IO,18
306,499,6,7,CPU,5
306,499,6,8,IO,19
306,499,6,9,CPU,1
306,499,6,10,IO,23
306,499,6,11,CPU,3
307,499,7,1,CPU,2
307,499,7,2,IO,24
307,499,7,3,CPU,1
307,499,7,4,IO,24
307,499,7,5,CPU,2
307,499,7,6,IO,16
307,499,7,7,CPU,5
307,499,7,8,IO,24
307,499,7,9,CPU,2
308,502,1,1,CPU,2
308,502,1,2,IO,28
308,502,1,3,CPU,2
308,502,1,4,IO,18
308,502,1,5,CPU,1
308,502,1,6,IO,14
308,502,1,7,CPU,1
308,502,1,8,IO,12
308,502,1,9,CPU,5
308,502,1,10,IO,12
308,502,1,11,CPU,5
308,502,1,12,IO,26
308,502,1,13,CPU,5
309,503,7,1,CPU,4
309,503,7,2,IO,14
309,503,7,3,CPU,2
309,503,7,4,IO,11
309,503,7,5,CPU,4
309,503,7,6,IO,13
309,503,7,7,CPU,3
309,503,7,8,IO,29
309,503,7,9,CPU,3
309,503,7,10,IO,19
309,503,7,11,CPU,3
309,503,7,12,IO,22
309,503,7,13,CPU,4
309,503,7,14,IO,24
309,503,7,15,CPU,1
310,504,1,1,CPU,3
310,504,1,2,IO,30
310,504,1,3,CPU,2
310,504,1,4,IO,30
310,504,1,5,CPU,4
310,504,1,6,IO,27
310,504,1,7,CPU,5
310,504,1,8,IO,22
310,504,1,9,CPU,3
310,504,1,10,IO,22
310,504,1,11,CPU,1
311,504,9,1,CPU,2
311,504,9,2,IO,28
311,504,9,3,CPU,4
311,504,9,4,IO,16
311,504,9,5,CPU,3
311,504,9,6,IO,29
311,504,9,7,CPU,1
311,504,9,8,IO,19
311,504,9,9,CPU,4
311,504,9,10,IO,19
311,504,9,11,CPU,5
311,504,9,12,IO,24
311,504,9,13,CPU,1
311,504,9,14,IO,11
311,504,9,15,CPU,3
312,506,2,1,CPU,4
312,506,2,2,IO,20
312,506,2,3,CPU,4
312,506,2,4,IO,28
312,506,2,5,CPU,3
312,506,2,6,IO,20
312,506,2,7,CPU,5
312,506,2,8,IO,10
312,506,2,9,CPU,3
312,506,2,10,IO,15
312,506,2,11,CPU,4
312,506,2,12,IO,13
312,506,2,13,CPU,4
312,506,2,14,IO,10
312,506,2,15,CPU,2
313,506,4,1,CPU,2
313,506,4,2,IO,17
313,506,4,3,CPU,3
313,506,4,4,IO,17
313,506,4,5,CPU,3
313,506,4,6,IO,20
313,506,4,7,CPU,3
313,506,4,8,IO,19
313,506,4,9,CPU,5
313,506,4,10,IO,16
313,506,4,11,CPU,2
314,507,3,1,CPU,4
314,507,3,2,IO,20
314,507,3,3,CPU,5
314,507,3,4,IO,26
314,507,3,5,CPU,3
314,507,3,6,IO,10
314,507,3,7,CPU,5
314,507,3,8,IO,24
314,507,3,9,CPU,3
314,507,3,10,IO,10
314,507,3,11,CPU,1
315,507,2,1,CPU,3
315,507,2,2,IO,18
315,507,2,3,CPU,3
315,507,2,4,IO,11
315,507,2,5,CPU,4
315,507,2,6,IO,11
315,507,2,7,CPU,4
315,507,2,8,IO,27
315,507,2,9,CPU,4
315,507,2,10,IO,25
315,507,2,11,CPU,1
315,507,2,12,IO,29
315,507,2,13,CPU,5
315,507,2,14,IO,28
315,507,2,15,CPU,4
316,509,4,1,CPU,1
316,509,4,2,IO,16
316,509,4,3,CPU,4
316,509,4,4,IO,30
316,509,4,5,CPU,3
316,509,4,6,IO,16
316,509,4,7,CPU,1
316,509,4,8,IO,26
316,509,4,9,CPU,2
317,512,4,1,CPU,1
317,512,4,2,IO,12
317,512,4,3,CPU,5
317,512,4,4,IO,13
317,512,4,5,CPU,4
317,512,4,6,IO,26
317,512,4,7,CPU,5
317,512,4,8,IO,12
317,512,4,9,CPU,3
318,514,0,1,CPU,5
318,514,0,2,IO,10
318,514,0,3,CPU,1
318,514,0,4,IO,12
318,514,0,5,CPU,1
318,514,0,6,IO,27
318,514,0,7,CPU,2
318,514,0,8,IO,24
318,514,0,9,CPU,2
318,514,0,10,IO,17
318,514,0,11,CPU,5
319,515,3,1,CPU,1
319,515,3,2,IO,30
319,515,3,3,CPU,3
319,515,3,4,IO,18
319,515,3,5,CPU,2
319,515,3,6,IO,28
319,515,3,7,CPU,3
319,515,3,8,IO,19
319,515,3,9,CPU,4
319,515,3,10,IO,29
319,515,3,11,CPU,4
319,515,3,12,IO,23
319,515,3,13,CPU,4
319,515,3,14,IO,18
319,515,3,15,CPU,2
320,518,1,1,CPU,4
320,518,1,2,IO,26
320,518,1,3,CPU,5
320,518,1,4,IO,26
320,518,1,5,CPU,4
320,518,1,6,IO,21
320,518,1,7,CPU,3
320,518,1,8,IO,26
320,518,1,9,CPU,4
320,518,1,10,IO,17
320,518,1,11,CPU,2
320,518,1,12,IO,14
320,518,1,13,CPU,4
320,518,1,14,IO,14
320,518,1,15,CPU,4
321,518,9,1,CPU,2
321,518,9,2,IO,16
321,518,9,3,CPU,5
321,518,9,4,IO,30
321,518,9,5,CPU,1
321,518,9,6,IO,24
321,518,9,7,CPU,4
321,518,9,8,IO,30
321,518,9,9,CPU,1
321,518,9,10,IO,25
321,518,9,11,CPU,3
321,518,9,12,IO,22
321,518,9,13,CPU,5
321,518,9,14,IO,23
321,518,9,15,CPU,5
322,518,9,1,CPU,3
322,518,9,2,IO,12
322,518,9,3,CPU,5
322,518,9,4,IO,18
322,518,9,5,CPU,4
322,518,9,6,IO,29
322,518,9,7,CPU,4
322,518,9,8,IO,29
322,518,9,9,CPU,1
322,518,9,10,IO,19
322,518,9,11,CPU,5
323,520,4,1,CPU,5
323,520,4,2,IO,22
323,520,4,3,CPU,2
323,520,4,4,IO,11
323,520,4,5,CPU,3
323,520,4,6,IO,15
323,520,4,7,CPU,5
323,520,4,8,IO,16
323,520,4,9,CPU,5
323,520,4,10,IO,19
323,520,4,11,CPU,4
324,521,9,1,CPU,5
324,521,9,2,IO,20
324,521,9,3,CPU,2
324,521,9,4,IO,24
324,521,9,5,CPU,3
324,521,9,6,IO,22
324,521,9,7,CPU,4
324,521,9,8,IO,30
324,521,9,9,CPU,5
325,524,8,1,CPU,1
325,524,8,2,IO,18
325,524,8,3,CPU,5
325,524,8,4,IO,13
325,524,8,5,CPU,2
325,524,8,6,IO,29
325,524,8,7,CPU,4
325,524,8,8,IO,20
325,524,8,9,CPU,3
325,524,8,10,IO,13
325,524,8,11,CPU,1
325,524,8,12,IO,12
325,524,8,13,CPU,5
326,527,8,1,CPU,1
326,527,8,2,IO,27
326,527,8,3,CPU,4
326,527,8,4,IO,12
326,527,8,5,CPU,4
326,527,8,6,IO,28
326,527,8,7,CPU,3
326,527,8,8,IO,11
326,527,8,9,CPU,5
326,527,8,10,IO,16
326,527,8,11,CPU,3
327,528,7,1,CPU,4
327,528,7,2,IO,30
327,528,7,3,CPU,4
327,528,7,4,IO,10
327,528,7,5,CPU,1
327,528,7,6,IO,13
327,528,7,7,CPU,5
327,528,7,8,IO,26
327,528,7,9,CPU,4
327,528,7,10,IO,13
327,528,7,11,CPU,5
327,528,7,12,IO,10
327,528,7,13,CPU,3
328,528,0,1,CPU,3
328,528,0,2,IO,26
328,528,0,3,CPU,3
328,528,0,4,IO,24
328,528,0,5,CPU,3
328,528,0,6,IO,17
328,528,0,7,CPU,1
328,528,0,8,IO,15
328,528,0,9,CPU,2
328,528,0,10,IO,26
328,528,0,11,CPU,1
328,528,0,12,IO,19
328,528,0,13,CPU,5
329,530,1,1,CPU,5
329,530,1,2,IO,12
329,530,1,3,CPU,2
329,530,1,4,IO,29
329,530,1,5,CPU,2
329,530,1,6,IO,13
329,530,1,7,CPU,3
329,530,1,8,IO,13
329,530,1,9,CPU,5
329,530,1,10,IO,11
329,530,1,11,CPU,5
329,530,1,12,IO,27
329,530,1,13,CPU,3
330,531,7,1,CPU,1
330,531,7,2,IO,18
330,531,7,3,CPU,5
330,531,7,4,IO,10
330,531,7,5,CPU,4
330,531,7,6,IO,14
330,531,7,7,CPU,1
330,531,7,8,IO,11
330,531,7,9,CPU,1
330,531,7,10,IO,28
330,531,7,11,CPU,1
330,531,7,12,IO,22
330,531,7,13,CPU,5
331,533,9,1,CPU,1
331,533,9,2,IO,18
331,533,9,3,CPU,5
331,533,9,4,IO,30
331,533,9,5,CPU,1
331,533,9,6,IO,21
331,533,9,7,CPU,1
331,533,9,8,IO,13
331,533,9,9,CPU,1
332,533,3,1,CPU,4
332,533,3,2,IO,18
332,533,3,3,CPU,4
332,533,3,4,IO,24
332,533,3,5,CPU,5
332,533,3,6,IO,17
332,533,3,7,CPU,3
332,533,3,8,IO,10
332,533,3,9,CPU,4
332,533,3,10,IO,24
332,533,3,11,CPU,2
332,533,3,12,IO,28
332,533,3,13,CPU,4
332,533,3,14,IO,11
332,533,3,15,CPU,4
333,534,0,1,CPU,5
333,534,0,2,IO,15
333,534,0,3,CPU,4
333,534,0,4,IO,18
333,534,0,5,CPU,2
333,534,0,6,IO,23
333,534,0,7,CPU,3
333,534,0,8,IO,25
333,534,0,9,CPU,5
334,534,5,1,CPU,4
334,534,5,2,IO,23
334,534,5,3,CPU,4
334,534,5,4,IO,20
334,534,5,5,CPU,5
334,534,5,6,IO,10
334,534,5,7,CPU,3
334,534,5,8,IO,21
334,534,5,9,CPU,3
335,536,3,1,CPU,3
335,536,3,2,IO,19
335,536,3,3,CPU,2
335,536,3,4,IO,11
335,536,3,5,CPU,3
335,536,3,6,IO,11
335,536,3,7,CPU,5
335,536,3,8,IO,24
335,536,3,9,CPU,1
336,538,8,1,CPU,3
336,538,8,2,IO,19
336,538,8,3,CPU,3
336,538,8,4,IO,12
336,538,8,5,CPU,5
336,538,8,6,IO,26
336,538,8,7,CPU,4
336,538,8,8,IO,15
336,538,8,9,CPU,5
336,538,8,10,IO,25
336,538,8,11,CPU,4
336,538,8,12,IO,20
336,538,8,13,CPU,1
336,538,8,14,IO,23
336,538,8,15,CPU,5
337,539,3,1,CPU,5
337,539,3,2,IO,28
337,539,3,3,CPU,1
337,539,3,4,IO,20
337,539,3,5,CPU,4
337,539,3,6,IO,20
337,539,3,7,CPU,2
337,539,3,8,IO,24
337,539,3,9,CPU,1
337,539,3,10,IO,16
337,539,3,11,CPU,1
338,542,6,1,CPU,5
338,542,6,2,IO,17
338,542,6,3,CPU,2
338,542,6,4,IO,15
338,542,6,5,CPU,4
338,542,6,6,IO,21
338,542,6,7,CPU,2
338,542,6,8,IO,13
338,542,6,9,CPU,5
338,542,6,10,IO,23
338,542,6,11,CPU,5
338,542,6,12,IO,22
338,542,6,13,CPU,2
